total_images	last_price	total_area	first_day_exposition	rooms	ceiling_height	floors_total	living_area	floor	is_apartment	studio	open_plan	kitchen_area	balcony	locality_name	airports_nearest	cityCenters_nearest	parks_around3000	parks_nearest	ponds_around3000	ponds_nearest	days_exposition
0	2800000.0	44.0	2018-09-19T00:00:00	3	2.5	5.0	35.0	3		False	False	5.0		Ломоносов	47943.0	51368.0	0.0		0.0		25.0
20	4361004.0	62.4	2015-09-20T00:00:00	2		24.0	33.1	21		False	False	8.2	0.0		22041.0	17369.0	0.0		1.0	374.0	278.0
8	4150000.0	42.7	2016-03-30T00:00:00	2	2.5	5.0	26.7	2		False	False	7.0	0.0	Санкт-Петербург	43612.0	16115.0	1.0	319.0	0.0		361.00000000000006
12	8680000.0	65.4	2018-11-08T00:00:00	2	2.8	17.0	29.5	11		False	False	15.2		Санкт-Петербург	15706.0	7734.0	2.0	592.0	1.0	802.0	95.0
9	3394152.0	40.8	2017-06-17T00:00:00	1		20.0	17.3	2		False	False	12.83		деревня Кудрово							342.0
8	3500000.0	44.2	2017-11-16T00:00:00	2	2.5	5.0	27.2	1		False	False	6.8		Санкт-Петербург	45156.0	16419.0	1.0	1057.0	0.0		64.0
16	33000000.0	283.3	2018-03-28T00:00:00	5		3.0	99.0	3		False	False	54.0		Санкт-Петербург	38746.0	13644.0	0.0		0.0		90.00000000000001
7	4000000.0	30.9	2019-04-29T00:00:00	1		5.0	15.0	4		False	False	5.6	1.0	Санкт-Петербург	29744.0	5916.0	0.0		3.0	892.0	
18	7200000.0	70.0	2015-08-07T00:00:00	3		9.0	43.0	2		False	False	9.0	0.0	Санкт-Петербург	36450.0	13364.0	0.0		0.0		682.0
0	2900000.0	36.0	2017-03-08T00:00:00	1	2.52	9.0	16.8	8		False	False	9.0	2.0	Кронштадт	66939.0	48664.0	0.0		3.0	406.0	315.0
7	1850000.0	39.0	2017-11-08T00:00:00	1	2.7	5.0	21.9	5		False	False	8.2		поселок Пансионат Зелёный Бор							76.0
14	6700000.0	45.8	2018-01-10T00:00:00	1	3.0	15.0	15.9	8		False	False	14.9	4.0	Санкт-Петербург	19040.0	4450.0	0.0		1.0	871.0	231.0
12	10005649.0	82.9	2017-10-03T00:00:00	2	3.0	5.0	33.9	1	False	False	False	16.0		Санкт-Петербург	17720.0	16722.0	3.0	471.0	2.0	440.0	388.00000000000006
20	7990000.0	62.2	2018-07-29T00:00:00	2		6.0	32.79	6		False	False	11.78		Сестрорецк	61872.0	42971.0	0.0		3.0	169.0	23.000000000000004
10	2300000.0	35.6	2016-04-03T00:00:00	1	2.55	5.0	17.2	4		False	False	8.3	0.0	поселок городского типа Рощино							458.0
0	5200000.0	52.6	2017-11-10T00:00:00	2	3.0	16.0	29.8	16		False	False	8.9	2.0	посёлок Мурино							18.0
6	1650000.0	42.7	2017-10-27T00:00:00	2	2.5	4.0	29.2	2		False	False	6.0	1.0	Волосово							551.0
5	2500000.0	31.9	2017-12-10T00:00:00	1	2.5	5.0	17.5	2		False	False	5.9	1.0	Кронштадт	68626.0	50352.0	3.0	229.0	2.0	198.0	74.0
0	3800000.0	38.0	2018-05-26T00:00:00	1		9.0		1		False	False			Санкт-Петербург	13162.0	15754.0	0.0		2.0	788.0	112.0
9	3500000.0	34.1	2017-10-13T00:00:00	1	2.55	15.0	17.7	13		False	False	6.5	0.0	Санкт-Петербург	48722.0	16183.0	0.0		0.0		13.0
4	2570000.0	32.9	2018-08-08T00:00:00	1		25.0	15.6	1		False	False	8.4		посёлок Шушары	13167.0	18953.0	0.0		0.0		38.0
14	3150000.0	30.2	2018-10-06T00:00:00	1	2.55	5.0	16.3	2		False	False	5.7		Пушкин	18475.0	33047.0	1.0	312.0	0.0		10.0
7	3500000.0	63.0	2019-04-17T00:00:00	3	2.7	5.0		2	False	False	False		2.0	городской посёлок Рощино							
17	3990000.0	61.0	2018-07-04T00:00:00	2		16.0		15		False	False			деревня Старая							45.00000000000001
13	4950000.0	44.5	2019-01-22T00:00:00	2	2.56	10.0	26.6	1		False	False	6.2		Санкт-Петербург	15130.0	13926.0	0.0		1.0	840.0	
4	3700000.0	33.0	2017-01-22T00:00:00	1	2.7	17.0	18.0	5	False	False	False	9.0	2.0	Санкт-Петербург	33224.0	12886.0	1.0	325.0	1.0	878.0	103.0
8	5950000.0	74.3	2017-09-04T00:00:00	3	3.2	5.0		1		False	False	8.4		Санкт-Петербург	21455.0	10515.0	1.0	269.0	0.0		385.00000000000006
16	6000000.0	32.0	2019-02-26T00:00:00	1	2.7	16.0	14.5	7		False	False	9.5	1.0	Санкт-Петербург							60.0
20	7350000.0	58.0	2019-03-14T00:00:00	2		24.0	34.4	16		False	False	9.0		Санкт-Петербург	13103.0	14150.0	1.0	370.0	1.0	412.0	
20	17500000.0	76.0	2019-04-17T00:00:00	3		4.0		1		False	False			Санкт-Петербург	21020.0	5374.0	1.0	906.0	2.0	700.0	
18	7400000.0	61.5	2017-05-05T00:00:00	2		23.0	32.6	13		False	False	13.5	0.0	Санкт-Петербург	15749.0	14545.0	0.0		0.0		39.0
8	2700000.0	28.0	2017-11-10T00:00:00	0		21.0	20.0	6		False	True		2.0	Санкт-Петербург	21460.0	16788.0	0.0		1.0	170.0	17.0
9	3650000.0	40.0	2018-10-04T00:00:00	1	2.5	18.0	19.4	12		False	False	9.0		Санкт-Петербург	42222.0	21539.0	0.0		1.0	487.0	47.00000000000001
13	5100000.0	62.0	2018-10-17T00:00:00	3	2.5	9.0	43.3	3		False	False	7.0	2.0	Санкт-Петербург	23012.0	13627.0	0.0		0.0		6.000000000000001
15	4000000.0	58.5	2017-08-22T00:00:00	2	2.5	14.0	35.3	14		False	False	7.0	0.0	Всеволожск							56.0
20	4500000.0	45.9	2018-01-17T00:00:00	2		9.0	29.0	6		False	False	7.0	2.0	Санкт-Петербург	31476.0	12635.0	0.0		0.0		20.0
17	5200000.0	56.6	2018-10-30T00:00:00	3	2.5	9.0	41.0	3		False	False	5.7		Санкт-Петербург	42779.0	11806.0	1.0	496.0	0.0		158.0
8	5400000.0	31.0	2018-02-21T00:00:00	1	2.75	9.0	20.0	5	True	False	False	6.5		Санкт-Петербург	27747.0	6450.0	3.0	246.0	3.0	177.0	8.0
18	8250000.0	59.6	2019-04-30T00:00:00	2		12.0	33.5	2		False	False	11.0		Санкт-Петербург	10015.0	10543.0	1.0	594.0	0.0		
8	3030000.0	55.0	2016-06-23T00:00:00	3		5.0	38.0	3		False	False	5.0	1.0	Гатчина							280.0
9	6250000.0	67.0	2017-06-09T00:00:00	3	2.55	10.0	42.0	5		False	False	8.2	0.0	Сестрорецк	55901.0	32830.0	0.0		1.0	510.0	144.0
1	3900000.0	45.0	2016-11-11T00:00:00	1		12.0	19.0	5	False	False	False	11.5	0.0	Санкт-Петербург	21968.0	14698.0	0.0		0.0		248.0
6	3580000.0	73.7	2018-11-15T00:00:00	3		4.0	43.3	1		False	False	8.4		деревня Снегирёвка							
15	25000000.0	102.0	2017-06-15T00:00:00	3	3.0	17.0	56.53	15		False	False	15.85	2.0	Санкт-Петербург	39140.0	10364.0	2.0	173.0	3.0	196.0	180.00000000000003
7	6800000.0	69.0	2017-04-14T00:00:00	3		16.0	45.0	15	False	False	False	9.0	5.0	Санкт-Петербург	28705.0	12371.0	1.0	745.0	1.0	55.0	101.0
19	5590000.0	42.0	2018-02-01T00:00:00	1	2.9	24.0	16.4	16		False	False	10.0	2.0	Санкт-Петербург	11555.0	12099.0	0.0		1.0	527.0	198.0
2	7008000.0	64.0	2018-01-13T00:00:00	2	2.75	25.0	32.0	11		False	False	12.0		Санкт-Петербург	37091.0	11184.0	1.0	826.0	0.0		84.0
1	2390000.0	47.0	2017-09-22T00:00:00	1	2.5	9.0	22.0	1		False	False	15.0		Сертолово							426.0
10	2700000.0	62.6	2018-06-21T00:00:00	3	2.5	5.0	44.8	3		False	False	5.4	1.0	посёлок городского типа Лебяжье							99.0
8	23500000.0	154.7	2019-02-13T00:00:00	5	3.15	5.0	112.0	4		False	False	21.5		Санкт-Петербург	24431.0	4263.0	2.0	366.0	3.0	329.0	
11	5000000.0	40.1	2018-11-14T00:00:00	1	2.65	10.0	20.1	6		False	False	10.8	1.0	Санкт-Петербург	26495.0	14198.0	0.0		0.0		
1	3630000.0	57.8	2018-03-26T00:00:00	2	2.8	16.0	28.7	2		False	False	12.7		Всеволожск							263.0
18	2800000.0	27.1	2018-02-01T00:00:00	1		9.0	20.0	8		False	False			деревня Кудрово							65.0
11	5300000.0	42.0	2018-10-27T00:00:00	1	2.8	12.0	23.2	4		False	False	10.0	2.0	Санкт-Петербург	49878.0	15583.0	1.0	520.0	0.0		
10	2900000.0	63.0	2018-07-12T00:00:00	3	2.5	5.0	46.0	3		False	False	5.5	1.0	Луга							70.0
7	3000000.0	31.5	2019-01-30T00:00:00	1	2.6	5.0	17.7	3		False	False	5.5		Петергоф	36675.0	31864.0	1.0	384.0	3.0	381.0	82.0
19	4400000.0	56.7	2018-01-16T00:00:00	3	2.57	9.0	38.8	9		False	False		5.0	Санкт-Петербург	32642.0	10882.0	2.0	522.0	0.0		282.0
1	7290000.0	78.0	2016-05-27T00:00:00	3	3.0	5.0	45.0	1	False	False	False	12.0		Санкт-Петербург	24821.0	5389.0	1.0	511.0	0.0		
11	6760000.0	70.6	2018-10-18T00:00:00	3		9.0	40.9	8		False	False	8.4	2.0	Санкт-Петербург	21187.0	15622.0	2.0	196.0	1.0	1204.0	11.000000000000002
6	5500000.0	39.0	2015-05-20T00:00:00	1		24.0	18.0	4		False	False	12.0	0.0	деревня Кудрово							565.0
12	9400000.0	78.0	2017-08-09T00:00:00	3	3.2	5.0	45.6	5		False	False	9.0	0.0	Санкт-Петербург	31276.0	5131.0	2.0	172.0	2.0	482.0	83.0
20	2500000.0	57.6	2018-06-22T00:00:00	3	2.55	5.0	44.8	3		False	False	5.4	1.0	деревня Большие Колпаны							264.0
5	4500000.0	60.2	2016-04-02T00:00:00	3		9.0	43.2	9		False	False	6.3	2.0	Санкт-Петербург	51489.0	17158.0	0.0		0.0		81.0
7	1230000.0	46.0	2019-02-27T00:00:00	1	2.5	9.0	37.0	2		False	False	11.0		Ивангород							46.00000000000001
7	2700000.0	42.0	2018-03-23T00:00:00	2	2.5	4.0	29.0	2		False	False	6.0		посёлок Тельмана							24.000000000000004
10	3750000.0	45.0	2017-11-10T00:00:00	2		5.0	30.0	4		False	False	6.0		Санкт-Петербург	17605.0	17513.0	1.0	608.0	0.0		440.0
19	18900000.0	82.0	2017-11-10T00:00:00	3		5.0	56.0	3		False	False	9.0	4.0	Санкт-Петербург	31900.0	4080.0	1.0	708.0	2.0	433.0	88.00000000000001
16	6100000.0	56.3	2017-12-14T00:00:00	2	2.72	16.0	31.0	13		False	False	8.5		Санкт-Петербург	34492.0	13956.0	0.0		0.0		224.0
0	5990000.0	67.7	2018-06-29T00:00:00	2	2.75	22.0	28.2	13		False	False	20.0		посёлок Мурино							34.0
19	2800000.0	73.0	2018-11-20T00:00:00	3		5.0	43.4	4		False	False	8.5		посёлок станции Громово							157.0
14	18990000.0	121.0	2018-03-26T00:00:00	4	3.4	5.0	56.3	2		False	False	28.0		Санкт-Петербург	24442.0	4537.0	3.0	647.0	0.0		298.0
9	4800000.0	81.6	2018-03-26T00:00:00	3	2.6	5.0	47.0	2		False	False	11.0	2.0	посёлок городского типа Рощино							338.0
8	4000000.0	60.0	2016-04-06T00:00:00	2		5.0	27.0	3		False	False	19.0	1.0	Санкт-Петербург	21912.0	3611.0	0.0		3.0	480.0	249.0
11	6500000.0	67.3	2017-11-30T00:00:00	3	2.52	9.0	41.0	4		False	False	11.0	2.0	Санкт-Петербург	34018.0	14320.0	1.0	463.0	2.0	510.0	15.0
3	3100000.0	25.0	2017-09-27T00:00:00	0		24.0	18.0	24		False	True		2.0	Санкт-Петербург	33416.0	14557.0	0.0		0.0		7.0
0	2750000.0	61.4	2018-02-21T00:00:00	3		5.0		4		False	False			поселок городского типа Синявино							45.00000000000001
15	3650000.0	40.0	2019-05-02T00:00:00	1	3.2	6.0	12.1	6		False	False	12.6	2.0	Красное Село	26585.0	30010.0	2.0	850.0	2.0	132.0	
9	860000.0	39.0	2018-07-04T00:00:00	2	2.75	2.0	29.0	1	False	False	False	5.0		поселок Красная Долина							115.0
14	7200000.0	65.0	2018-06-02T00:00:00	2	2.7	16.0	35.0	4		False	False	12.0	1.0	Санкт-Петербург	14069.0	12621.0	0.0		0.0		151.0
10	4800000.0	44.5	2019-03-06T00:00:00	2	2.5	5.0	28.4	3		False	False	7.4	1.0	Санкт-Петербург	40835.0	13339.0	0.0		0.0		13.0
12	18700000.0	134.0	2017-10-13T00:00:00	4	3.4	6.0	80.0	3		False	False	10.0		Санкт-Петербург	31919.0	4080.0	1.0	705.0	2.0	627.0	89.00000000000001
11	7499000.0	86.2	2018-02-01T00:00:00	3	2.6	6.0	56.3	5		False	False	11.0	2.0	Сестрорецк	56692.0	33622.0	0.0		2.0	436.0	36.0
19	12000000.0	73.0	2018-12-11T00:00:00	3	2.75	16.0	50.0	16		False	False	9.0		Санкт-Петербург	16954.0	14786.0	1.0	512.0	0.0		
5	2730000.0	21.0	2017-11-22T00:00:00	0		9.0	14.0	6		False	True			Санкт-Петербург	17048.0	5936.0	2.0	462.0	0.0		45.00000000000001
5	10635000.0	117.44	2018-07-14T00:00:00	3	2.7	20.0	62.75	14		False	False	16.25		Санкт-Петербург	39140.0	10364.0	2.0	173.0	3.0	196.0	93.0
4	1650000.0	54.0	2016-06-05T00:00:00	3		5.0	39.0	3		False	False	6.0	1.0	Кингисепп							167.0
13	11500000.0	102.0	2015-10-14T00:00:00	2		5.0	70.0	2		False	False		0.0		23478.0	4258.0	0.0		0.0		325.0
0	2550000.0	30.0	2017-01-31T00:00:00	1	2.5	5.0	18.0	1		False	False	5.3	0.0	Пушкин	14124.0	26277.0	0.0		0.0		66.0
0	6000000.0	65.0	2016-06-24T00:00:00	2		7.0	36.0	1		False	False	11.0	2.0	Пушкин	18435.0	30588.0	1.0	711.0	1.0	535.0	46.00000000000001
0	3580000.0	46.0	2015-11-20T00:00:00	2	2.5	5.0	30.0	1		False	False	6.5	0.0	Санкт-Петербург	26906.0	8585.0	0.0		0.0		259.0
12	5350000.0	52.7	2017-10-24T00:00:00	2		12.0	30.0	5		False	False	10.6	1.0	Санкт-Петербург	28745.0	11606.0	0.0		1.0	247.0	21.0
12	3890000.0	42.0	2017-09-14T00:00:00	1		19.0	19.0	12		False	False	11.0		Санкт-Петербург	37636.0	14479.0	0.0		1.0	1127.0	261.0
0	4490000.0	44.0	2019-02-22T00:00:00	2		8.0	32.0	3		False	False	8.0		Санкт-Петербург	32364.0	9442.0	1.0	2416.0	2.0	488.0	7.0
15	5400000.0	57.0	2017-10-20T00:00:00	2	2.7	14.0	35.9	8		False	False	8.0		Санкт-Петербург	14302.0	12140.0	0.0		0.0		53.0
9	4840000.0	44.0	2017-06-08T00:00:00	2	2.55	5.0	28.0	2		False	False	5.5	1.0	Санкт-Петербург	10635.0	9892.0	2.0	416.0	0.0		258.0
11	5990000.0	54.0	2016-05-13T00:00:00	2		6.0	36.0	3		False	False	8.0	0.0	Санкт-Петербург	24505.0	5073.0	1.0	516.0	0.0		79.0
8	3350000.0	51.0	2019-02-28T00:00:00	2	2.5	5.0	30.6	3		False	False	8.0	2.0	Всеволожск							53.0
11	6990000.0	80.9	2019-02-19T00:00:00	3	2.65	5.0	49.7	4		False	False	11.0	4.0	Санкт-Петербург	47362.0	25925.0	1.0	169.0	1.0	404.0	
11	2440000.0	30.0	2018-08-14T00:00:00	1	2.75	18.0	21.0	12		False	False		2.0	посёлок Мурино							17.0
5	3200000.0	54.0	2018-11-08T00:00:00	2	2.6	9.0	30.1	9		False	False	8.3	2.0	Всеволожск							82.0
10	3200000.0	34.0	2019-03-09T00:00:00	1		5.0	16.2	2		False	False	9.0	1.0	посёлок городского типа Токсово							45.00000000000001
20	4700000.0	44.4	2018-09-01T00:00:00	2		9.0	29.56	3		False	False	8.0		Санкт-Петербург	43010.0	12353.0	1.0	683.0	0.0		20.0
6	3920000.0	39.8	2017-04-28T00:00:00	1		12.0	19.7	8	False	False	False	8.5	0.0	Санкт-Петербург	38128.0	13650.0	1.0	310.0	2.0	690.0	19.0
11	1450000.0	55.4	2019-04-17T00:00:00	2	2.5	5.0	32.5	4		False	False	8.3		посёлок городского типа Кузнечное							
10	5300000.0	53.0	2017-12-27T00:00:00	2	3.5	3.0		1		False	False			Санкт-Петербург	20810.0	4755.0	1.0	236.0	3.0	134.0	104.0
3	4000000.0	39.0	2019-03-13T00:00:00	1	2.75	24.0	19.0	13		False	False	10.0	2.0	Санкт-Петербург	15970.0	14766.0	1.0	820.0	0.0		42.0
2	2766000.0	32.91	2018-11-21T00:00:00	1		17.0	14.28	17		False	False	8.47		посёлок Бугры							27.0
0	5100000.0	55.0	2018-08-16T00:00:00	3	2.55	5.0	40.0	4		False	False	6.0	1.0	Пушкин	17236.0	29389.0	1.0	245.0	1.0	928.0	12.000000000000002
6	4900000.0	45.0	2017-06-25T00:00:00	1		25.0	17.6	7		False	False	12.4	0.0	Санкт-Петербург	35847.0	15853.0	0.0		0.0		60.0
11	5050000.0	62.0	2017-04-26T00:00:00	3		9.0	42.0	9		False	False	7.0	1.0	Санкт-Петербург	27359.0	12226.0	0.0		0.0		293.0
6	3800000.0	38.3	2018-11-14T00:00:00	1	2.7	14.0	18.0	6		False	False	10.0		Санкт-Петербург	15341.0	14137.0	0.0		0.0		
10	16300000.0	98.4	2017-11-08T00:00:00	0	3.1	5.0	60.5	2		True	False			Санкт-Петербург	26972.0	5819.0	0.0		1.0	674.0	537.0
7	3100000.0	31.3	2018-12-19T00:00:00	1	2.5	4.0	17.4	2		False	False	5.7	1.0	Санкт-Петербург	21391.0	23103.0	0.0		1.0	470.0	37.0
20	4390000.0	41.8	2018-09-01T00:00:00	1	2.8	16.0	18.0	2		False	False	12.8		Санкт-Петербург	48816.0	16654.0	0.0		0.0		33.0
9	3400000.0	53.0	2017-09-28T00:00:00	2	2.4	5.0	29.0	3		False	False	9.0	5.0	деревня Малое Верево							45.00000000000001
0	1550000.0	22.0	2016-05-11T00:00:00	1	2.7	15.0	10.94	14	False	True	False		2.0	Никольское							45.00000000000001
19	7280000.0	63.0	2016-12-28T00:00:00	3	3.0	5.0	42.9	3		False	False	8.0		Санкт-Петербург	27476.0	9364.0	0.0		2.0	284.0	661.0
4	22000000.0	160.0	2016-03-10T00:00:00	4	2.8	13.0	97.0	10	False	False	False	45.0	0.0	Санкт-Петербург	30939.0	7078.0	1.0	363.0	1.0	249.0	116.0
7	2250000.0	32.0	2017-04-22T00:00:00	1	2.55	5.0	18.0	2		False	False	6.0		деревня Лаголово							
19	3500000.0	33.0	2018-08-21T00:00:00	1	2.5	12.0	17.4	12		False	False	6.2	2.0	Санкт-Петербург	45996.0	18720.0	0.0		0.0		11.000000000000002
10	4300000.0	62.2	2017-09-26T00:00:00	2	2.65	9.0	33.3	3		False	False	11.6	0.0	посёлок Шушары	18403.0	31095.0	0.0		0.0		47.00000000000001
11	8900000.0	97.0	2017-11-10T00:00:00	4	2.7	12.0	63.0	3		False	False	15.0	2.0	Санкт-Петербург	35716.0	12630.0	1.0	430.0	1.0	189.0	414.0
9	4250000.0	61.0	2017-02-10T00:00:00	3		3.0	40.7	2		False	False	7.5	0.0	Санкт-Петербург	20062.0	6175.0	1.0	241.0	0.0		157.0
0	2430000.0	44.0	2018-02-04T00:00:00	2	2.6	5.0	31.1	1		False	False	5.3		Всеволожск							65.0
7	2800000.0	31.6	2017-09-09T00:00:00	1		5.0	18.1	2		False	False	5.1		Сестрорецк	58223.0	35152.0	1.0	531.0	2.0	192.0	102.0
0	7050000.0	64.6	2015-12-15T00:00:00	2	2.75	25.0	33.3	7		False	False	12.24	0.0	Санкт-Петербург	7651.0	14065.0	0.0		0.0		507.0
10	4000000.0	44.2	2018-07-30T00:00:00	2	2.65	9.0	28.0	2		False	False	8.1		Санкт-Петербург	32106.0	9184.0	3.0	273.0	1.0	632.0	18.0
9	7700000.0	38.5	2017-09-28T00:00:00	1	2.5	9.0	15.01	5		False	False	12.17		Санкт-Петербург	25987.0	4823.0	0.0		2.0	849.0	375.00000000000006
10	3689762.0	33.82	2018-10-11T00:00:00	1		5.0	11.0	3		False	False			Санкт-Петербург	47325.0	25220.0	1.0	246.0	1.0	786.0	134.0
11	8750000.0	49.0	2018-09-23T00:00:00	1	3.0	7.0	17.0	3		False	False	12.0	1.0	Санкт-Петербург	32121.0	5080.0	0.0		3.0	457.0	61.0
8	3950000.0	51.5	2016-02-01T00:00:00	2	2.55	9.0	30.0	1		False	False	7.0		Санкт-Петербург	29765.0	13681.0	0.0		0.0		919.0
11	2350000.0	42.0	2018-02-15T00:00:00	4	2.6	5.0		2		False	False			деревня Колтуши							45.00000000000001
7	4500000.0	66.0	2016-06-10T00:00:00	3		9.0	46.0	8		False	False	6.5	0.0	Санкт-Петербург	48272.0	17214.0	0.0		0.0		166.0
14	6300000.0	58.0	2017-02-12T00:00:00	2	2.6	6.0	33.4	3	False	False	False	9.0		Санкт-Петербург							
5	4200000.0	47.3	2016-10-08T00:00:00	2	2.5	16.0	27.0	7		False	False	7.2	1.0	Санкт-Петербург	48092.0	16072.0	0.0		0.0		412.0
9	4400000.0	39.0	2019-03-14T00:00:00	1	2.64	18.0	18.5	7		False	False	12.3		Санкт-Петербург	33058.0	14156.0	0.0		1.0	935.0	15.0
8	1250000.0	44.5	2018-06-14T00:00:00	2	2.55	5.0	31.4	3		False	False	5.4	1.0	поселок Громово							245.0
14	8500000.0	46.4	2018-03-23T00:00:00	2	2.65	5.0	18.0	3		False	False	20.0		Санкт-Петербург	25254.0	5046.0	2.0	275.0	1.0	942.0	77.0
12	16500000.0	145.0	2018-10-04T00:00:00	5	2.8	24.0	81.3	10		False	False	13.5		Санкт-Петербург	39653.0	8913.0	0.0		0.0		
12	6000000.0	53.0	2016-12-16T00:00:00	2		5.0		1		False	False		0.0	Пушкин	18500.0	30654.0	1.0	401.0	1.0	882.0	330.0
10	3500000.0	35.0	2018-07-18T00:00:00	1	2.6	16.0	18.0	1		False	False	9.0		Санкт-Петербург	28705.0	12371.0	1.0	745.0	1.0	55.0	68.0
10	3550000.0	30.9	2019-04-04T00:00:00	1	2.5	9.0	15.6	2		False	False	8.0		Санкт-Петербург	48941.0	16779.0	0.0		0.0		8.0
4	5350000.0	60.0	2017-01-22T00:00:00	2		17.0	35.0	14	False	False	False	12.0		посёлок Мурино							308.0
5	5700000.0	54.3	2019-01-02T00:00:00	2		25.0	30.5	25		False	False	12.18		Кудрово							60.0
4	12700000.0	104.0	2016-11-18T00:00:00	3	2.7	22.0	60.0	7		False	False	16.0	1.0	Санкт-Петербург	11596.0	13277.0	0.0		0.0		517.0
11	6050000.0	55.8	2018-02-26T00:00:00	2	2.5	9.0	31.3	9		False	False	8.0		Санкт-Петербург	44602.0	11238.0	1.0	522.0	2.0	554.0	28.0
9	4350000.0	56.4	2017-07-02T00:00:00	2	2.55	16.0	31.1	12		False	False	9.9	0.0	Санкт-Петербург	18953.0	22377.0	0.0		1.0	582.0	54.0
5	1300000.0	29.6	2017-02-21T00:00:00	1		5.0	17.2	3	False	False	False	5.0	0.0	поселок Молодцово							123.0
20	3900000.0	44.8	2017-12-07T00:00:00	2	2.56	5.0	28.7	5		False	False	5.4		Петергоф	36382.0	31571.0	3.0	54.0	3.0	371.0	125.0
18	12690000.0	107.0	2016-11-14T00:00:00	4	3.38	5.0	76.1	4		False	False	6.9		Санкт-Петербург	22503.0	3768.0	0.0		1.0	603.0	840.0
1	9600000.0	85.4	2018-02-06T00:00:00	2		10.0	40.2	4		False	False	23.1		Санкт-Петербург	30894.0	4087.0	1.0	696.0	1.0	223.0	60.0
5	5100000.0	42.8	2018-11-24T00:00:00	2	2.8	7.0		4		False	False			Санкт-Петербург	31281.0	4260.0	2.0	495.0	1.0	123.0	21.0
7	1650000.0	32.2	2017-05-22T00:00:00	1	2.6	9.0	17.8	8	False	False	False	6.2	0.0	Ломоносов	46700.0	50125.0	0.0		2.0	433.0	58.0
5	3750000.0	47.0	2017-11-14T00:00:00	1		5.0	30.5	4		False	False	6.0	2.0	Санкт-Петербург	19026.0	13092.0	0.0		0.0		80.0
8	4200000.0	82.0	2017-06-15T00:00:00	3		25.0	45.0	12		False	False	11.0		посёлок Парголово	61517.0	21565.0	0.0		0.0		233.0
14	7700000.0	87.0	2018-08-08T00:00:00	3	3.08	5.0	59.4	4		False	False	11.2		Санкт-Петербург	21439.0	5889.0	1.0	88.0	1.0	604.0	28.0
12	1600000.0	49.1	2018-08-20T00:00:00	1	2.5	5.0	19.1	3		False	False	13.8	2.0	посёлок Старая Малукса							
15	17900000.0	99.4	2015-02-06T00:00:00	3	3.15	6.0	59.8	4		False	False	14.1	0.0	Санкт-Петербург	10887.0	9009.0	0.0		0.0		626.0
11	8500000.0	78.0	2019-04-02T00:00:00	2	2.7	24.0	45.0	11		False	False	14.0	2.0	Санкт-Петербург	31293.0	11886.0	0.0		0.0		
7	2550000.0	55.0	2015-09-26T00:00:00	3	2.5	3.0	40.0	3		False	False	5.0		Приозерск							879.0
6	950000.0	28.0	2016-05-19T00:00:00	1		2.0	18.0	1		False	False		0.0	Выборг							284.0
