children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
1,-545.115231794158,51,высшее,0,гражданский брак,1,M,сотрудник,0,229704.8389013213,свадьба
0,337262.4186563666,60,среднее,1,женат / замужем,0,F,пенсионер,0,163672.27487065378,покупка коммерческой недвижимости
3,-2390.5436494009514,32,среднее,1,гражданский брак,1,M,сотрудник,0,242647.04921327552,сыграть свадьбу
0,-1111.3111493686497,25,среднее,1,гражданский брак,1,M,сотрудник,0,115773.54455774807,профильное образование
2,-2320.837269882179,31,высшее,0,женат / замужем,0,F,компаньон,0,158532.11966369874,строительство собственной недвижимости
1,-536.7579324784285,40,высшее,0,женат / замужем,0,M,сотрудник,0,137203.84400075866,покупка жилья для сдачи
2,-1628.910491741404,29,среднее,1,женат / замужем,0,F,сотрудник,1,128732.62465287885,сделка с подержанным автомобилем
1,-765.0175953940732,26,высшее,0,женат / замужем,0,F,сотрудник,0,41282.561408597714,автомобиль
0,-3810.323931262663,44,высшее,0,женат / замужем,0,M,сотрудник,0,363541.03121956665,высшее образование
1,-1352.0782655481235,32,СРЕДНЕЕ,1,женат / замужем,0,M,сотрудник,0,216457.9650079993,сделка с подержанным автомобилем
0,-149.24114164427772,40,высшее,0,в разводе,3,F,компаньон,0,108614.4108597129,на покупку своего автомобиля
0,,57,среднее,1,женат / замужем,0,F,пенсионер,0,,операции с коммерческой недвижимостью
0,-3895.679978881079,39,высшее,0,женат / замужем,0,F,сотрудник,0,157412.31247306935,свой автомобиль
0,330424.6703778025,53,среднее,1,женат / замужем,0,F,пенсионер,0,97213.98866336004,на покупку автомобиля
2,-1769.2023648109396,41,среднее,1,в разводе,3,F,сотрудник,0,141573.2705788731,сделка с автомобилем
0,-7679.579031397398,48,высшее,0,женат / замужем,0,F,сотрудник,0,514204.0195476788,операции с коммерческой недвижимостью
0,-3844.5001473971797,51,среднее,1,женат / замужем,0,F,компаньон,0,132637.51474136885,образование
0,-2700.2346717102155,44,СРЕДНЕЕ,1,гражданский брак,1,M,компаньон,0,191027.55869148488,свадьба
0,385914.810483946,62,неоконченное высшее,2,Не женат / не замужем,4,F,пенсионер,0,131932.0621711011,на покупку подержанного автомобиля
0,353228.610661524,48,высшее,0,в разводе,3,F,пенсионер,0,116556.96186418046,строительство жилой недвижимости
2,,43,высшее,0,женат / замужем,0,M,компаньон,0,,автомобили
0,,60,среднее,1,женат / замужем,0,M,пенсионер,0,,покупка жилья для семьи
1,-2888.454073305506,43,высшее,0,женат / замужем,0,F,компаньон,0,105103.845697433,строительство собственной недвижимости
0,-2626.9862567840783,50,Среднее,1,женат / замужем,0,F,компаньон,0,334965.382978083,профильное образование
0,-2266.440399752273,37,среднее,1,женат / замужем,0,F,сотрудник,0,86306.4588215192,сделка с автомобилем
0,,57,среднее,1,гражданский брак,1,M,пенсионер,0,,свадьба
0,-1934.1832182607736,32,высшее,0,женат / замужем,0,F,компаньон,0,258564.24251260824,операции с жильем
0,-204.12240276252143,56,высшее,0,в разводе,3,M,сотрудник,0,86639.70554910242,покупка жилой недвижимости
1,-2741.735809003253,40,среднее,1,женат / замужем,0,F,сотрудник,0,131949.34860427215,операции со своей недвижимостью
1,-2229.5656453834595,39,Среднее,1,женат / замужем,0,F,сотрудник,0,131427.65784059814,ремонт жилью
0,-1733.626976832236,27,Среднее,1,гражданский брак,1,M,сотрудник,0,99939.72047592256,сыграть свадьбу
0,-1193.3374471058064,29,высшее,0,Не женат / не замужем,4,M,сотрудник,0,200905.4705212369,покупка коммерческой недвижимости
0,-1411.5386825238309,40,высшее,0,гражданский брак,1,F,сотрудник,0,102574.50794396397,свадьба
0,386791.71630499593,59,среднее,1,вдовец / вдова,2,F,пенсионер,0,100192.92947457927,на покупку автомобиля
0,-829.726119757359,43,среднее,1,Не женат / не замужем,4,F,сотрудник,0,196553.0256342945,строительство жилой недвижимости
0,380555.6498751638,59,среднее,1,женат / замужем,0,F,пенсионер,0,230652.4615608654,операции с недвижимостью
